Year,Month,Location,Latitude,Longitude,Temperature,Rainfall,Precipitation,Mosquito_Density,Cases
2014,11,Jayanagar,12.925,77.5938,33.0,22.5,73.7,55.8,18
2014,11,Malleshwaram,13.0097,77.5649,34.6,15.1,33.4,132.2,37
2014,11,Hebbal,13.0358,77.597,26.9,240.4,67.2,172.8,58
2014,11,Electronic City,12.8445,77.6636,26.7,35.6,74.6,134.1,66
2014,11,BTM Layout,12.9166,77.6101,28.4,0.1,13.6,124.8,62
2014,11,Rajajinagar,12.998,77.5542,29.3,91.4,76.3,49.3,26
2014,11,Marathahalli,12.9563,77.7011,25.5,16.3,33.4,96.3,6
2014,11,Bannerghatta,12.8,77.5771,28.4,185.9,71.0,134.9,47
2014,11,Yeshwanthpur,13.0286,77.5308,31.4,66.5,51.2,167.7,40
2014,12,Indiranagar,12.9784,77.6408,34.5,87.6,78.3,143.4,61
2014,12,Whitefield,12.9698,77.7499,22.1,215.1,108.2,30.3,53
2014,12,Koramangala,12.9345,77.6192,29.2,56.3,139.5,84.7,16
2014,12,Jayanagar,12.925,77.5938,30.8,32.3,62.2,186.1,59
2014,12,Malleshwaram,13.0097,77.5649,32.6,176.6,115.8,95.6,22
2014,12,Hebbal,13.0358,77.597,22.0,149.6,79.6,19.2,8
2014,12,Electronic City,12.8445,77.6636,34.0,251.6,72.4,106.6,60
2014,12,BTM Layout,12.9166,77.6101,28.7,219.1,19.3,83.6,44
2014,12,Rajajinagar,12.998,77.5542,29.0,264.8,75.6,83.1,94
2014,12,Marathahalli,12.9563,77.7011,31.4,82.1,144.5,194.4,44
2014,12,Bannerghatta,12.8,77.5771,26.8,40.0,61.9,143.0,49
2014,12,Yeshwanthpur,13.0286,77.5308,30.5,258.2,106.8,187.7,33
2015,1,Indiranagar,12.9784,77.6408,29.5,60.3,93.6,65.2,33
2015,1,Whitefield,12.9698,77.7499,34.7,195.0,143.7,105.7,74
2015,1,Koramangala,12.9345,77.6192,30.4,96.7,17.3,76.9,24
2015,1,Jayanagar,12.925,77.5938,30.0,125.2,112.2,169.9,53
2015,1,Malleshwaram,13.0097,77.5649,24.3,254.2,121.2,109.3,61
2015,1,Hebbal,13.0358,77.597,30.1,60.0,112.5,40.6,51
2015,1,Electronic City,12.8445,77.6636,24.3,75.2,125.9,141.2,40
2015,1,BTM Layout,12.9166,77.6101,20.5,244.2,15.4,174.9,82
2015,1,Rajajinagar,12.998,77.5542,31.1,259.5,111.4,116.6,52
2015,1,Marathahalli,12.9563,77.7011,32.0,86.3,99.7,186.0,84
2015,1,Bannerghatta,12.8,77.5771,25.8,287.0,146.4,69.4,46
2015,1,Yeshwanthpur,13.0286,77.5308,23.8,186.2,117.1,175.3,48
2015,2,Indiranagar,12.9784,77.6408,32.4,273.4,105.7,133.1,50
2015,2,Whitefield,12.9698,77.7499,29.1,232.8,144.6,65.9,24
2015,2,Koramangala,12.9345,77.6192,22.7,204.8,28.0,43.0,30
2015,2,Jayanagar,12.925,77.5938,26.4,167.0,19.5,121.0,48
2015,2,Malleshwaram,13.0097,77.5649,23.8,99.2,106.5,39.4,60
2015,2,Hebbal,13.0358,77.597,20.8,279.7,92.3,135.8,64
2015,2,Electronic City,12.8445,77.6636,27.4,171.8,53.7,159.0,44
2015,2,BTM Layout,12.9166,77.6101,22.8,20.5,75.8,89.0,62
2015,2,Rajajinagar,12.998,77.5542,28.1,27.6,33.2,50.5,40
2015,2,Marathahalli,12.9563,77.7011,23.3,225.8,79.6,199.4,66
2015,2,Bannerghatta,12.8,77.5771,32.4,294.3,1.3,137.1,9
2015,2,Yeshwanthpur,13.0286,77.5308,29.2,186.3,143.8,139.7,64
2015,3,Indiranagar,12.9784,77.6408,24.8,274.8,141.7,83.3,34
2015,3,Whitefield,12.9698,77.7499,33.7,246.6,56.2,162.5,45
2015,3,Koramangala,12.9345,77.6192,26.7,13.2,134.7,46.6,1
2015,3,Jayanagar,12.925,77.5938,22.5,286.9,80.7,11.4,45
2015,3,Malleshwaram,13.0097,77.5649,21.0,201.1,116.0,174.3,41
2015,3,Hebbal,13.0358,77.597,28.1,210.8,146.4,157.3,54
2015,3,Electronic City,12.8445,77.6636,29.7,281.9,112.0,39.2,32
2015,3,BTM Layout,12.9166,77.6101,21.3,16.3,119.1,116.0,54
2015,3,Rajajinagar,12.998,77.5542,28.6,68.3,38.8,83.7,35
2015,3,Marathahalli,12.9563,77.7011,20.3,202.0,80.2,131.9,34
2015,3,Bannerghatta,12.8,77.5771,29.3,226.8,87.8,143.2,91
2015,3,Yeshwanthpur,13.0286,77.5308,21.6,236.1,45.2,26.4,70
2015,4,Indiranagar,12.9784,77.6408,31.5,131.3,59.3,135.5,25
2015,4,Whitefield,12.9698,77.7499,22.0,117.3,119.6,113.7,54
2015,4,Koramangala,12.9345,77.6192,34.4,43.2,101.6,183.7,59
2015,4,Jayanagar,12.925,77.5938,25.6,284.8,83.0,115.5,18
2015,4,Malleshwaram,13.0097,77.5649,21.8,1.5,89.5,112.1,66
2015,4,Hebbal,13.0358,77.597,31.2,271.1,51.6,88.4,44
2015,4,Electronic City,12.8445,77.6636,29.7,153.8,24.1,51.9,56
2015,4,BTM Layout,12.9166,77.6101,22.7,239.9,127.8,171.8,38
2015,4,Rajajinagar,12.998,77.5542,34.0,298.3,69.2,114.4,48
2015,4,Marathahalli,12.9563,77.7011,21.5,217.7,73.1,72.9,57
2015,4,Bannerghatta,12.8,77.5771,21.9,196.6,15.0,127.7,64
2015,4,Yeshwanthpur,13.0286,77.5308,26.8,184.9,45.9,121.0,39
2015,5,Indiranagar,12.9784,77.6408,28.5,109.3,47.4,91.4,65
2015,5,Whitefield,12.9698,77.7499,23.3,221.9,65.4,169.6,50
2015,5,Koramangala,12.9345,77.6192,22.0,219.9,131.7,97.9,39
2015,5,Jayanagar,12.925,77.5938,28.3,52.7,91.0,169.9,63
2015,5,Malleshwaram,13.0097,77.5649,32.9,42.0,80.8,60.0,56
2015,5,Hebbal,13.0358,77.597,21.1,5.6,76.1,15.9,44
2015,5,Electronic City,12.8445,77.6636,28.7,121.5,88.5,182.2,26
2015,5,BTM Layout,12.9166,77.6101,35.0,141.6,116.3,79.5,42
2015,5,Rajajinagar,12.998,77.5542,23.3,231.6,110.0,65.3,26
2015,5,Marathahalli,12.9563,77.7011,26.0,150.7,99.4,171.1,55
2015,5,Bannerghatta,12.8,77.5771,32.1,184.2,24.9,107.7,38
2015,5,Yeshwanthpur,13.0286,77.5308,34.2,197.8,145.2,149.8,54
2015,6,Indiranagar,12.9784,77.6408,27.3,107.6,32.8,102.7,67
2015,6,Whitefield,12.9698,77.7499,20.6,62.0,136.2,78.6,57
2015,6,Koramangala,12.9345,77.6192,27.0,136.4,7.0,196.3,35
2015,6,Jayanagar,12.925,77.5938,27.8,248.9,125.2,60.0,77
2015,6,Malleshwaram,13.0097,77.5649,28.2,52.2,98.1,79.4,28
2015,6,Hebbal,13.0358,77.597,27.7,112.9,136.1,108.1,18
2015,6,Electronic City,12.8445,77.6636,25.3,260.3,73.0,101.6,31
2015,6,BTM Layout,12.9166,77.6101,22.1,49.7,11.6,132.3,35
2015,6,Rajajinagar,12.998,77.5542,23.2,56.1,54.3,146.3,60
2015,6,Marathahalli,12.9563,77.7011,32.2,216.1,72.2,101.0,59
2015,6,Bannerghatta,12.8,77.5771,23.2,48.4,125.0,14.3,75
2015,6,Yeshwanthpur,13.0286,77.5308,22.4,188.9,5.9,118.7,56
2015,7,Indiranagar,12.9784,77.6408,20.8,77.5,27.0,192.1,29
2015,7,Whitefield,12.9698,77.7499,20.3,215.9,99.3,63.9,34
2015,7,Koramangala,12.9345,77.6192,21.3,134.8,148.9,174.8,68
2015,7,Jayanagar,12.925,77.5938,29.0,238.4,123.1,44.6,83
2015,7,Malleshwaram,13.0097,77.5649,29.9,79.4,108.6,75.1,24
2015,7,Hebbal,13.0358,77.597,23.4,115.6,16.3,48.4,57
2015,7,Electronic City,12.8445,77.6636,32.9,151.3,63.0,38.4,68
2015,7,BTM Layout,12.9166,77.6101,29.2,11.7,117.6,105.6,62
2015,7,Rajajinagar,12.998,77.5542,21.8,144.7,19.5,124.7,69
2015,7,Marathahalli,12.9563,77.7011,31.6,194.8,78.3,80.4,12
2015,7,Bannerghatta,12.8,77.5771,20.7,158.9,34.4,162.4,54
2015,7,Yeshwanthpur,13.0286,77.5308,28.8,222.4,114.2,142.4,31
2015,8,Indiranagar,12.9784,77.6408,21.5,40.2,71.6,54.2,60
2015,8,Whitefield,12.9698,77.7499,33.2,122.6,28.4,144.7,37
2015,8,Koramangala,12.9345,77.6192,31.8,173.4,17.7,11.4,32
2015,8,Jayanagar,12.925,77.5938,24.7,108.7,23.2,133.8,24
2015,8,Malleshwaram,13.0097,77.5649,23.8,256.5,63.5,79.5,45
2015,8,Hebbal,13.0358,77.597,31.3,124.0,117.6,101.7,79
2015,8,Electronic City,12.8445,77.6636,25.6,166.5,38.1,68.3,32
2015,8,BTM Layout,12.9166,77.6101,31.0,256.5,98.9,152.1,75
2015,8,Rajajinagar,12.998,77.5542,26.7,209.8,24.3,50.7,35
2015,8,Marathahalli,12.9563,77.7011,28.3,209.1,106.0,40.5,60
2015,8,Bannerghatta,12.8,77.5771,34.5,1.6,13.7,37.6,69
2015,8,Yeshwanthpur,13.0286,77.5308,21.0,66.5,12.0,17.2,40
2015,9,Indiranagar,12.9784,77.6408,25.8,295.3,92.1,109.0,43
2015,9,Whitefield,12.9698,77.7499,34.2,246.1,96.0,93.4,23
2015,9,Koramangala,12.9345,77.6192,23.0,197.1,120.6,64.3,76
2015,9,Jayanagar,12.925,77.5938,27.7,69.5,25.4,16.9,55
2015,9,Malleshwaram,13.0097,77.5649,23.6,0.1,23.6,199.4,53
2015,9,Hebbal,13.0358,77.597,25.9,175.8,77.7,150.0,31
2015,9,Electronic City,12.8445,77.6636,21.0,27.0,42.7,167.7,65
2015,9,BTM Layout,12.9166,77.6101,34.4,83.0,91.0,47.0,40
2015,9,Rajajinagar,12.998,77.5542,33.9,172.5,39.2,87.4,56
2015,9,Marathahalli,12.9563,77.7011,24.4,284.1,120.4,191.8,54
2015,9,Bannerghatta,12.8,77.5771,33.1,243.9,86.2,141.9,75
2015,9,Yeshwanthpur,13.0286,77.5308,31.5,227.2,144.2,97.2,44
2015,10,Indiranagar,12.9784,77.6408,26.9,176.0,4.1,32.1,75
2015,10,Whitefield,12.9698,77.7499,34.9,203.1,34.5,70.0,61
2015,10,Koramangala,12.9345,77.6192,34.3,155.0,1.5,168.1,50
2015,10,Jayanagar,12.925,77.5938,30.1,246.3,11.4,187.0,58
2015,10,Malleshwaram,13.0097,77.5649,27.1,106.1,134.1,61.1,78
2015,10,Hebbal,13.0358,77.597,33.6,149.7,29.9,149.7,40
2015,10,Electronic City,12.8445,77.6636,33.1,62.0,30.4,57.4,41
2015,10,BTM Layout,12.9166,77.6101,21.6,276.1,101.4,136.1,42
2015,10,Rajajinagar,12.998,77.5542,29.2,229.3,81.2,18.0,22
2015,10,Marathahalli,12.9563,77.7011,27.4,295.6,134.5,175.1,53
2015,10,Bannerghatta,12.8,77.5771,27.4,295.3,137.4,63.3,54
2015,10,Yeshwanthpur,13.0286,77.5308,20.8,239.8,71.7,112.7,75
2015,11,Indiranagar,12.9784,77.6408,27.5,118.1,103.0,43.2,80
2015,11,Whitefield,12.9698,77.7499,26.9,206.8,1.8,50.0,45
2015,11,Koramangala,12.9345,77.6192,28.7,97.6,91.9,59.3,35
2015,11,Jayanagar,12.925,77.5938,27.1,183.9,54.9,104.8,45
2015,11,Malleshwaram,13.0097,77.5649,23.2,210.2,55.8,172.3,47
2015,11,Hebbal,13.0358,77.597,22.0,172.8,34.3,29.0,62
2015,11,Electronic City,12.8445,77.6636,24.0,70.7,64.8,82.4,80
2015,11,BTM Layout,12.9166,77.6101,22.2,241.7,26.5,104.9,90
2015,11,Rajajinagar,12.998,77.5542,34.9,254.8,77.6,146.9,53
2015,11,Marathahalli,12.9563,77.7011,28.4,170.4,59.8,141.2,33
2015,11,Bannerghatta,12.8,77.5771,20.9,244.1,71.5,129.7,32
2015,11,Yeshwanthpur,13.0286,77.5308,25.4,168.1,139.8,59.0,55
2015,12,Indiranagar,12.9784,77.6408,20.3,36.4,130.1,193.0,58
2015,12,Whitefield,12.9698,77.7499,29.7,52.4,117.0,77.5,74
2015,12,Koramangala,12.9345,77.6192,30.1,146.2,110.5,179.0,37
2015,12,Jayanagar,12.925,77.5938,29.5,43.5,25.1,163.5,61
2015,12,Malleshwaram,13.0097,77.5649,25.1,189.4,85.7,171.3,60
2015,12,Hebbal,13.0358,77.597,23.4,95.1,43.7,60.8,55
2015,12,Electronic City,12.8445,77.6636,29.7,81.4,66.7,173.9,32
2015,12,BTM Layout,12.9166,77.6101,34.5,124.2,27.6,14.4,70
2015,12,Rajajinagar,12.998,77.5542,30.9,198.6,141.1,143.1,60
2015,12,Marathahalli,12.9563,77.7011,21.5,19.1,131.8,114.2,55
2015,12,Bannerghatta,12.8,77.5771,20.4,119.1,114.7,25.8,49
2015,12,Yeshwanthpur,13.0286,77.5308,29.8,265.6,46.4,57.0,61
2016,1,Indiranagar,12.9784,77.6408,24.3,187.9,19.7,169.3,79
2016,1,Whitefield,12.9698,77.7499,32.9,97.6,71.4,195.2,55
2016,1,Koramangala,12.9345,77.6192,28.1,81.7,66.7,194.2,45
2016,1,Jayanagar,12.925,77.5938,29.0,189.3,95.4,117.2,38
2016,1,Malleshwaram,13.0097,77.5649,27.9,191.9,46.4,76.0,14
2016,1,Hebbal,13.0358,77.597,26.6,109.7,39.0,67.7,41
2016,1,Electronic City,12.8445,77.6636,20.0,244.6,127.2,75.3,47
2016,1,BTM Layout,12.9166,77.6101,33.8,284.1,71.6,11.7,50
2016,1,Rajajinagar,12.998,77.5542,26.5,87.9,34.7,11.4,35
2016,1,Marathahalli,12.9563,77.7011,28.4,118.4,24.5,150.1,64
2016,1,Bannerghatta,12.8,77.5771,25.8,113.5,39.4,90.2,52
2016,1,Yeshwanthpur,13.0286,77.5308,33.6,242.3,102.7,64.1,83
2016,2,Indiranagar,12.9784,77.6408,31.1,242.6,61.9,172.2,56
2016,2,Whitefield,12.9698,77.7499,29.6,185.3,40.8,128.3,65
2016,2,Koramangala,12.9345,77.6192,22.8,5.8,7.4,111.6,53
2016,2,Jayanagar,12.925,77.5938,24.0,214.6,109.1,54.2,58
2016,2,Malleshwaram,13.0097,77.5649,22.3,148.1,51.3,69.2,71
2016,2,Hebbal,13.0358,77.597,27.0,237.4,49.5,170.3,0
2016,2,Electronic City,12.8445,77.6636,34.3,16.8,116.3,23.6,37
2016,2,BTM Layout,12.9166,77.6101,32.6,245.2,124.2,33.2,52
2016,2,Rajajinagar,12.998,77.5542,31.5,74.7,115.7,94.2,49
2016,2,Marathahalli,12.9563,77.7011,26.9,231.3,78.2,196.6,44
2016,2,Bannerghatta,12.8,77.5771,27.1,204.4,46.8,71.4,45
2016,2,Yeshwanthpur,13.0286,77.5308,34.1,156.3,38.0,131.3,45
2016,3,Indiranagar,12.9784,77.6408,23.0,266.3,129.5,51.4,71
2016,3,Whitefield,12.9698,77.7499,24.9,50.2,41.4,32.7,68
2016,3,Koramangala,12.9345,77.6192,31.8,2.7,6.3,158.9,23
2016,3,Jayanagar,12.925,77.5938,25.6,26.8,23.7,27.4,54
2016,3,Malleshwaram,13.0097,77.5649,29.3,279.3,149.5,128.8,76
2016,3,Hebbal,13.0358,77.597,30.5,237.4,18.9,54.2,60
2016,3,Electronic City,12.8445,77.6636,34.7,236.6,113.5,163.0,37
2016,3,BTM Layout,12.9166,77.6101,30.3,107.5,20.2,180.7,54
2016,3,Rajajinagar,12.998,77.5542,27.3,131.3,44.2,142.4,54
2016,3,Marathahalli,12.9563,77.7011,25.2,219.7,41.3,168.0,61
2016,3,Bannerghatta,12.8,77.5771,33.7,166.4,10.3,39.5,45
2016,3,Yeshwanthpur,13.0286,77.5308,25.5,0.2,95.7,82.0,64
2016,4,Indiranagar,12.9784,77.6408,22.8,5.6,128.5,157.4,52
2016,4,Whitefield,12.9698,77.7499,29.9,161.7,58.1,109.6,81
2016,4,Koramangala,12.9345,77.6192,27.5,165.4,92.0,71.3,43
2016,4,Jayanagar,12.925,77.5938,27.8,20.0,125.3,34.7,42
2016,4,Malleshwaram,13.0097,77.5649,33.1,60.6,72.8,28.8,15
2016,4,Hebbal,13.0358,77.597,29.9,157.7,105.2,58.6,33
2016,4,Electronic City,12.8445,77.6636,25.5,181.8,10.6,186.7,55
2016,4,BTM Layout,12.9166,77.6101,33.3,24.0,120.2,21.5,72
2016,4,Rajajinagar,12.998,77.5542,28.4,281.5,62.4,80.1,40
2016,4,Marathahalli,12.9563,77.7011,24.0,12.2,10.6,67.7,14
2016,4,Bannerghatta,12.8,77.5771,34.2,288.2,14.6,147.8,37
2016,4,Yeshwanthpur,13.0286,77.5308,27.9,74.6,93.8,44.0,47
2016,5,Indiranagar,12.9784,77.6408,31.2,124.6,15.8,131.3,36
2016,5,Whitefield,12.9698,77.7499,30.0,264.8,25.0,44.3,67
2016,5,Koramangala,12.9345,77.6192,26.0,101.3,23.7,199.7,32
2016,5,Jayanagar,12.925,77.5938,24.7,297.4,48.7,80.6,56
2016,5,Malleshwaram,13.0097,77.5649,31.5,129.2,108.9,125.6,37
2016,5,Hebbal,13.0358,77.597,31.5,277.8,38.1,192.7,44
2016,5,Electronic City,12.8445,77.6636,26.7,119.1,108.9,196.8,30
2016,5,BTM Layout,12.9166,77.6101,34.9,90.6,45.1,52.2,36
2016,5,Rajajinagar,12.998,77.5542,32.8,6.5,123.3,141.0,45
2016,5,Marathahalli,12.9563,77.7011,28.3,277.8,23.2,17.2,75
2016,5,Bannerghatta,12.8,77.5771,25.3,41.5,55.1,120.6,53
2016,5,Yeshwanthpur,13.0286,77.5308,21.4,119.9,137.7,149.5,86
2016,6,Indiranagar,12.9784,77.6408,30.9,237.9,25.9,166.9,40
2016,6,Whitefield,12.9698,77.7499,33.6,178.6,45.1,148.8,25
2016,6,Koramangala,12.9345,77.6192,28.6,23.5,8.4,156.5,28
2016,6,Jayanagar,12.925,77.5938,26.2,260.3,130.5,53.1,80
2016,6,Malleshwaram,13.0097,77.5649,29.8,180.7,1.7,157.7,37
2016,6,Hebbal,13.0358,77.597,20.6,162.0,22.4,105.5,61
2016,6,Electronic City,12.8445,77.6636,23.3,15.2,109.7,84.6,24
2016,6,BTM Layout,12.9166,77.6101,27.6,66.6,43.5,84.9,59
2016,6,Rajajinagar,12.998,77.5542,22.0,24.8,85.7,19.4,43
2016,6,Marathahalli,12.9563,77.7011,27.5,232.1,19.6,35.6,54
2016,6,Bannerghatta,12.8,77.5771,28.4,146.4,97.8,47.3,25
2016,6,Yeshwanthpur,13.0286,77.5308,23.7,21.5,116.5,71.4,28
2016,7,Indiranagar,12.9784,77.6408,33.9,26.9,100.8,90.5,39
2016,7,Whitefield,12.9698,77.7499,28.9,7.3,45.7,197.7,64
2016,7,Koramangala,12.9345,77.6192,29.2,297.0,66.3,37.7,85
2016,7,Jayanagar,12.925,77.5938,23.0,112.1,113.7,172.0,60
2016,7,Malleshwaram,13.0097,77.5649,21.7,16.4,142.3,186.1,75
2016,7,Hebbal,13.0358,77.597,20.2,208.1,16.7,95.5,22
2016,7,Electronic City,12.8445,77.6636,20.3,62.7,80.7,48.7,34
2016,7,BTM Layout,12.9166,77.6101,27.2,219.0,21.2,142.8,47
2016,7,Rajajinagar,12.998,77.5542,20.3,174.9,99.5,18.3,57
2016,7,Marathahalli,12.9563,77.7011,31.8,185.4,8.0,134.4,64
2016,7,Bannerghatta,12.8,77.5771,20.1,116.6,40.7,171.9,28
2016,7,Yeshwanthpur,13.0286,77.5308,20.3,260.2,97.4,53.9,16
2016,8,Indiranagar,12.9784,77.6408,25.7,293.0,14.9,69.9,66
2016,8,Whitefield,12.9698,77.7499,22.8,150.2,68.7,186.0,31
2016,8,Koramangala,12.9345,77.6192,20.3,74.2,79.4,73.4,40
2016,8,Jayanagar,12.925,77.5938,25.2,105.6,93.8,54.9,57
2016,8,Malleshwaram,13.0097,77.5649,34.7,150.4,121.8,128.9,80
2016,8,Hebbal,13.0358,77.597,32.2,8.8,83.2,63.2,20
2016,8,Electronic City,12.8445,77.6636,22.3,269.2,98.5,26.7,12
2016,8,BTM Layout,12.9166,77.6101,29.2,187.7,34.1,55.7,84
2016,8,Rajajinagar,12.998,77.5542,22.3,291.2,136.5,72.6,36
2016,8,Marathahalli,12.9563,77.7011,22.1,162.4,120.0,173.9,46
2016,8,Bannerghatta,12.8,77.5771,24.6,211.5,78.6,35.7,104
2016,8,Yeshwanthpur,13.0286,77.5308,22.2,279.9,137.6,70.3,48
2016,9,Indiranagar,12.9784,77.6408,28.4,284.6,17.8,70.3,73
2016,9,Whitefield,12.9698,77.7499,31.5,264.0,62.1,88.1,27
2016,9,Koramangala,12.9345,77.6192,26.6,280.1,134.1,187.3,44
2016,9,Jayanagar,12.925,77.5938,21.6,55.4,114.4,126.3,84
2016,9,Malleshwaram,13.0097,77.5649,24.0,170.1,34.6,54.1,42
2016,9,Hebbal,13.0358,77.597,30.3,143.0,75.3,124.9,32
2016,9,Electronic City,12.8445,77.6636,30.7,112.2,127.8,103.4,58
2016,9,BTM Layout,12.9166,77.6101,20.5,229.4,2.3,61.3,59
2016,9,Rajajinagar,12.998,77.5542,26.2,222.7,148.2,154.0,91
2016,9,Marathahalli,12.9563,77.7011,34.8,260.1,73.5,71.7,68
2016,9,Bannerghatta,12.8,77.5771,26.9,74.0,60.7,17.9,48
2016,9,Yeshwanthpur,13.0286,77.5308,24.7,183.5,111.4,122.8,30
2016,10,Indiranagar,12.9784,77.6408,27.9,262.7,118.0,108.9,14
2016,10,Whitefield,12.9698,77.7499,20.6,298.8,77.8,85.2,61
2016,10,Koramangala,12.9345,77.6192,31.0,167.3,77.4,129.8,65
2016,10,Jayanagar,12.925,77.5938,26.0,91.4,124.1,97.7,55
2016,10,Malleshwaram,13.0097,77.5649,26.3,183.9,8.2,108.2,73
2016,10,Hebbal,13.0358,77.597,26.8,216.8,17.0,158.0,79
2016,10,Electronic City,12.8445,77.6636,34.1,208.8,20.3,88.6,38
2016,10,BTM Layout,12.9166,77.6101,28.9,213.8,30.3,96.4,53
2016,10,Rajajinagar,12.998,77.5542,23.8,207.5,136.1,161.3,47
2016,10,Marathahalli,12.9563,77.7011,21.7,134.8,54.4,109.5,39
2016,10,Bannerghatta,12.8,77.5771,25.8,237.3,76.7,190.5,35
2016,10,Yeshwanthpur,13.0286,77.5308,31.5,273.7,84.8,135.3,63
2016,11,Indiranagar,12.9784,77.6408,22.3,260.6,26.8,145.3,34
2016,11,Whitefield,12.9698,77.7499,31.5,133.9,94.0,32.3,58
2016,11,Koramangala,12.9345,77.6192,22.0,60.9,93.4,58.1,11
2016,11,Jayanagar,12.925,77.5938,28.2,1.7,132.4,55.2,60
2016,11,Malleshwaram,13.0097,77.5649,28.8,142.7,61.5,25.1,37
2016,11,Hebbal,13.0358,77.597,28.2,185.9,83.6,166.8,41
2016,11,Electronic City,12.8445,77.6636,20.7,44.5,98.0,17.0,68
2016,11,BTM Layout,12.9166,77.6101,32.6,89.5,138.1,19.3,26
2016,11,Rajajinagar,12.998,77.5542,26.3,53.5,100.8,126.1,40
2016,11,Marathahalli,12.9563,77.7011,31.8,53.2,68.3,120.0,24
2016,11,Bannerghatta,12.8,77.5771,34.0,27.9,44.9,80.0,44
2016,11,Yeshwanthpur,13.0286,77.5308,26.4,165.1,43.9,35.6,55
2016,12,Indiranagar,12.9784,77.6408,30.4,82.3,79.1,109.7,40
2016,12,Whitefield,12.9698,77.7499,21.6,218.9,94.3,197.6,24
2016,12,Koramangala,12.9345,77.6192,27.3,206.6,140.1,197.4,43
2016,12,Jayanagar,12.925,77.5938,24.7,157.6,149.3,77.2,76
2016,12,Malleshwaram,13.0097,77.5649,21.9,168.8,78.0,130.1,37
2016,12,Hebbal,13.0358,77.597,29.1,212.6,146.9,10.3,50
2016,12,Electronic City,12.8445,77.6636,20.4,187.6,17.7,171.1,72
2016,12,BTM Layout,12.9166,77.6101,26.2,100.1,84.1,131.1,0
2016,12,Rajajinagar,12.998,77.5542,20.2,60.4,42.2,160.1,41
2016,12,Marathahalli,12.9563,77.7011,24.9,1.8,102.9,74.9,72
2016,12,Bannerghatta,12.8,77.5771,30.9,184.8,4.4,43.4,41
2016,12,Yeshwanthpur,13.0286,77.5308,30.1,274.8,119.6,132.7,65
2017,1,Indiranagar,12.9784,77.6408,27.2,188.2,133.8,112.0,32
2017,1,Whitefield,12.9698,77.7499,26.2,222.8,125.3,66.9,80
2017,1,Koramangala,12.9345,77.6192,30.9,94.7,80.4,49.6,35
2017,1,Jayanagar,12.925,77.5938,33.3,106.1,145.4,63.3,17
2017,1,Malleshwaram,13.0097,77.5649,20.5,295.1,94.0,170.1,32
2017,1,Hebbal,13.0358,77.597,28.9,259.4,112.7,144.0,41
2017,1,Electronic City,12.8445,77.6636,24.7,9.5,62.1,104.4,51
2017,1,BTM Layout,12.9166,77.6101,34.3,64.8,45.3,31.3,71
2017,1,Rajajinagar,12.998,77.5542,31.8,233.3,137.0,94.3,72
2017,1,Marathahalli,12.9563,77.7011,27.5,57.1,138.5,149.2,53
2017,1,Bannerghatta,12.8,77.5771,27.9,232.7,21.5,175.6,70
2017,1,Yeshwanthpur,13.0286,77.5308,30.2,39.8,108.7,97.3,7
2017,2,Indiranagar,12.9784,77.6408,30.7,156.7,0.6,187.1,39
2017,2,Whitefield,12.9698,77.7499,21.3,140.1,6.9,108.9,25
2017,2,Koramangala,12.9345,77.6192,29.9,93.7,86.6,69.3,63
2017,2,Jayanagar,12.925,77.5938,22.9,83.0,47.9,93.8,38
2017,2,Malleshwaram,13.0097,77.5649,21.8,44.8,41.0,12.9,32
2017,2,Hebbal,13.0358,77.597,23.1,105.1,47.8,36.9,33
2017,2,Electronic City,12.8445,77.6636,30.6,85.0,36.7,23.5,36
2017,2,BTM Layout,12.9166,77.6101,26.7,39.0,70.6,138.3,38
2017,2,Rajajinagar,12.998,77.5542,21.6,16.1,64.0,44.0,27
2017,2,Marathahalli,12.9563,77.7011,32.5,209.8,92.4,69.4,34
2017,2,Bannerghatta,12.8,77.5771,32.3,213.9,100.6,111.4,83
2017,2,Yeshwanthpur,13.0286,77.5308,27.0,39.5,121.9,184.7,44
2017,3,Indiranagar,12.9784,77.6408,27.0,136.7,102.7,144.9,35
2017,3,Whitefield,12.9698,77.7499,23.4,258.3,92.5,183.4,53
2017,3,Koramangala,12.9345,77.6192,25.9,209.9,99.8,159.9,66
2017,3,Jayanagar,12.925,77.5938,20.5,142.6,52.7,97.6,35
2017,3,Malleshwaram,13.0097,77.5649,22.6,230.4,90.7,34.2,79
2017,3,Hebbal,13.0358,77.597,32.0,97.8,97.4,160.6,72
2017,3,Electronic City,12.8445,77.6636,28.0,120.2,62.0,128.0,0
2017,3,BTM Layout,12.9166,77.6101,25.8,102.2,122.1,122.3,33
2017,3,Rajajinagar,12.998,77.5542,31.8,130.6,118.1,113.5,52
2017,3,Marathahalli,12.9563,77.7011,21.2,279.3,86.1,102.5,79
2017,3,Bannerghatta,12.8,77.5771,28.9,138.9,83.3,166.2,72
2017,3,Yeshwanthpur,13.0286,77.5308,21.0,32.6,122.1,156.6,94
2017,4,Indiranagar,12.9784,77.6408,25.7,148.3,99.0,27.2,67
2017,4,Whitefield,12.9698,77.7499,33.5,190.8,0.0,37.9,11
2017,4,Koramangala,12.9345,77.6192,22.2,159.4,58.5,119.8,60
2017,4,Jayanagar,12.925,77.5938,24.7,171.1,137.0,67.9,78
2017,4,Malleshwaram,13.0097,77.5649,34.1,130.4,147.4,75.4,52
